"","Taxon_final","latitude","longitude","db","type","institute","sample_number","record_identifier","status","genus","country","locality","improvement"
"36","Cucurbita_argyrosperma",10.022361,-84.07144,"GBIF","H","MO","1257865847","1257865847","PRESERVED_SPECIMEN","Cucurbita","CR","No protegida. Cuenca del TÃ¡rcoles. Santa Elena de San Luis. En lote cultivado y manejado por Carlos Vargas. AcompaÃ±a Carlos Vargas.","cultivated"
"37","Cucurbita_argyrosperma",10.0917,-96.12,"GBIF","H","US","1317849195","1317849195","PRESERVED_SPECIMEN","Cucurbita","MX","Along hwy. Mex. 150 and 180  1.5 km. SW of bridge at Boca del RÃ­o  Mun. Boca del RÃ­o  Veracruz.","cultivated"
"38","Cucurbita_argyrosperma",10.583333,-84.416667,"GBIF","H","CATIE","1305088094","1305088094","UNKNOWN","Cucurbita","CR","","cultivated"
"39","Cucurbita_argyrosperma",11,-88.083333,"GBIF","H","CATIE","1305089651","1305089651","UNKNOWN","Cucurbita","NI","","cultivated"
"40","Cucurbita_argyrosperma",11.45,-85.083333,"GBIF","H","CATIE","1305089663","1305089663","UNKNOWN","Cucurbita","NI","","cultivated"
"41","Cucurbita_argyrosperma",11.916667,-86.15,"GBIF","H","CATIE","1305089713","1305089713","UNKNOWN","Cucurbita","NI","","cultivated"
"42","Cucurbita_argyrosperma",12.574158,-86.032634,"GBIF","H","USDA_NPGS","1304887957","1304887957","UNKNOWN","Cucurbita","NI","Playitas","cultivated"
"43","Cucurbita_argyrosperma",13,-88.783333,"GBIF","H","CATIE","1305088405","1305088405","UNKNOWN","Cucurbita","SV","","cultivated"
"44","Cucurbita_argyrosperma",13,-88,"GBIF","H","CATIE","1305088372","1305088372","UNKNOWN","Cucurbita","SV","","cultivated"
"45","Cucurbita_argyrosperma",13.033333,-87.85,"GBIF","H","CATIE","1305088376","1305088376","UNKNOWN","Cucurbita","SV","","cultivated"
"46","Cucurbita_argyrosperma",13.71666,-89.35,"GBIF","H","MO","1258713843","1258713843","PRESERVED_SPECIMEN","Cucurbita","SV","Las Moras","cultivated"
"47","Cucurbita_argyrosperma",14,-89.866667,"GBIF","H","CATIE","1305088446","1305088446","UNKNOWN","Cucurbita","GT","","cultivated"
"48","Cucurbita_argyrosperma",14,-88.783333,"GBIF","H","CATIE","1305089347","1305089347","UNKNOWN","Cucurbita","HN","","cultivated"
"49","Cucurbita_argyrosperma",14,-88.783333,"GBIF","H","CATIE","1305089331","1305089331","UNKNOWN","Cucurbita","HN","","cultivated"
"50","Cucurbita_argyrosperma",14,-88.783333,"GBIF","H","CATIE","1305089321","1305089321","UNKNOWN","Cucurbita","HN","","cultivated"
"51","Cucurbita_argyrosperma",14.488971,-91.53218,"GBIF","H","USDA_NPGS","1304887981","1304887981","UNKNOWN","Cucurbita","GT","Mazatenango","cultivated"
"52","Cucurbita_argyrosperma",14.488971,-91.53218,"GBIF","H","USDA_NPGS","1304887936","1304887936","UNKNOWN","Cucurbita","GT","Mazatenango","cultivated"
"53","Cucurbita_argyrosperma",14.533333,-91.05,"GBIF","H","CATIE","1305088522","1305088522","UNKNOWN","Cucurbita","GT","Ro Brairo","cultivated"
"54","Cucurbita_argyrosperma",14.533333,-91.05,"GBIF","H","CATIE","1305088483","1305088483","UNKNOWN","Cucurbita","GT","","cultivated"
"55","Cucurbita_argyrosperma",14.583333,-91.516667,"GBIF","H","CATIE","1305088600","1305088600","UNKNOWN","Cucurbita","GT","","cultivated"
"56","Cucurbita_argyrosperma",14.583333,-91.516667,"GBIF","H","CATIE","1305088593","1305088593","UNKNOWN","Cucurbita","GT","","cultivated"
"57","Cucurbita_argyrosperma",14.633333,-90.516667,"GBIF","H","CATIE","1305088704","1305088704","UNKNOWN","Cucurbita","GT","","cultivated"
"58","Cucurbita_argyrosperma",14.983333,-90.2,"GBIF","H","CATIE","1305088915","1305088915","UNKNOWN","Cucurbita","GT","","cultivated"
"59","Cucurbita_argyrosperma",15.066667,-90.233333,"GBIF","H","CATIE","1305088927","1305088927","UNKNOWN","Cucurbita","GT","","cultivated"
"60","Cucurbita_argyrosperma",15.066667,-90.233333,"GBIF","H","CATIE","1305088918","1305088918","UNKNOWN","Cucurbita","GT","","cultivated"
"61","Cucurbita_argyrosperma",15.1,-90.616667,"GBIF","H","CATIE","1305088955","1305088955","UNKNOWN","Cucurbita","GT","","cultivated"
"62","Cucurbita_argyrosperma",15.1,-90.45,"GBIF","H","CATIE","1305088976","1305088976","UNKNOWN","Cucurbita","GT","","cultivated"
"63","Cucurbita_argyrosperma",15.1,-90.45,"GBIF","H","CATIE","1305088942","1305088942","UNKNOWN","Cucurbita","GT","","cultivated"
"64","Cucurbita_argyrosperma",15.1,-90.45,"GBIF","H","CATIE","1305088941","1305088941","UNKNOWN","Cucurbita","GT","","cultivated"
"65","Cucurbita_argyrosperma",15.1,-90.316667,"GBIF","H","CATIE","1305088959","1305088959","UNKNOWN","Cucurbita","GT","","cultivated"
"66","Cucurbita_argyrosperma",15.318333,-92.658333,"GBIF","H","INECOL","1420956272","1420956272","PRESERVED_SPECIMEN","Cucurbita","MX","ESCUINTLA  CHIS.","cultivated"
"67","Cucurbita_argyrosperma",15.33,-61.38,"GBIF","H","NY","1796349063","1796349063","PRESERVED_SPECIMEN","Cucurbita","DM","Canefield. 12th St. House of Mr & Mrs Arthur Thomas. W-facing garden. Cultivated","cultivated"
"68","Cucurbita_argyrosperma",15.4,-87.8,"GBIF","H","CATIE","1305089361","1305089361","UNKNOWN","Cucurbita","HN","","cultivated"
"69","Cucurbita_argyrosperma",15.44056,-92.5225,"GBIF","H","CNS-UT","1422176190","1422176190","PRESERVED_SPECIMEN","Cucurbita","MX","Esperanza","cultivated"
"70","Cucurbita_argyrosperma",15.752,-96.167,"GBIF","H","SERBO  AC","370484707","370484707","UNKNOWN","Cucurbita","MX","Sobre el rÃ­o Cacaluta  hacia la playa.","cultivated"
"71","Cucurbita_argyrosperma",15.752306,-96.166972,"GBIF","H","SERBO","1423345625","1423345625","PRESERVED_SPECIMEN","Cucurbita","MX","Sobre el rÃ­o Cacaluta  hacia la playa.","cultivated"
"72","Cucurbita_argyrosperma",15.753889,-96.149111,"GBIF","H","SERBO","1423348078","1423348078","PRESERVED_SPECIMEN","Cucurbita","MX","3.83 Km. (L.R.) 21 grados de playa Cacaluta.","cultivated"
"73","Cucurbita_argyrosperma",15.754,-96.149,"GBIF","H","SERBO  AC","370484653","370484653","UNKNOWN","Cucurbita","MX","3.83 Km. (L.R.) 21 grados de playa Cacaluta.","cultivated"
"74","Cucurbita_argyrosperma",16,-90.116667,"GBIF","H","CATIE","1305089114","1305089114","UNKNOWN","Cucurbita","GT","","cultivated"
"75","Cucurbita_argyrosperma",16,-89.933333,"GBIF","H","CATIE","1305089146","1305089146","UNKNOWN","Cucurbita","GT","","cultivated"
"76","Cucurbita_argyrosperma",16,-89.933333,"GBIF","H","CATIE","1305089142","1305089142","UNKNOWN","Cucurbita","GT","","cultivated"
"77","Cucurbita_argyrosperma",16,-89.933333,"GBIF","H","CATIE","1305089138","1305089138","UNKNOWN","Cucurbita","GT","Camino a San Francisco","cultivated"
"78","Cucurbita_argyrosperma",16,-89.933333,"GBIF","H","CATIE","1305089118","1305089118","UNKNOWN","Cucurbita","GT","Camino a San Francisco","cultivated"
"79","Cucurbita_argyrosperma",16,-89.433333,"GBIF","H","CATIE","1305089157","1305089157","UNKNOWN","Cucurbita","GT","","cultivated"
"80","Cucurbita_argyrosperma",16,-89.05,"GBIF","H","CATIE","1305089056","1305089056","UNKNOWN","Cucurbita","GT","","cultivated"
"81","Cucurbita_argyrosperma",16.05,-90.183333,"GBIF","H","CATIE","1305089091","1305089091","UNKNOWN","Cucurbita","GT","","cultivated"
"82","Cucurbita_argyrosperma",16.05,-90.183333,"GBIF","H","CATIE","1305089057","1305089057","UNKNOWN","Cucurbita","GT","","cultivated"
"83","Cucurbita_argyrosperma",16.066667,-90.266667,"GBIF","H","CATIE","1305089099","1305089099","UNKNOWN","Cucurbita","GT","","cultivated"
"84","Cucurbita_argyrosperma",16.066667,-90.266667,"GBIF","H","CATIE","1305089081","1305089081","UNKNOWN","Cucurbita","GT","","cultivated"
"85","Cucurbita_argyrosperma",16.083333,-90.25,"GBIF","H","CATIE","1305089172","1305089172","UNKNOWN","Cucurbita","GT","","cultivated"
"86","Cucurbita_argyrosperma",16.083333,-90.25,"GBIF","H","CATIE","1305089122","1305089122","UNKNOWN","Cucurbita","GT","","cultivated"
"87","Cucurbita_argyrosperma",16.249999,-92.133335,"GBIF","H","USDA_NPGS","1304888003","1304888003","UNKNOWN","Cucurbita","MX","Comitan","cultivated"
"88","Cucurbita_argyrosperma",16.343491,-98.067183,"GBIF","H","USDA_NPGS","1304887937","1304887937","UNKNOWN","Cucurbita","MX","Store on 20 de Noviembre near square","cultivated"
"89","Cucurbita_argyrosperma",16.416667,-90.183333,"GBIF","H","CATIE","1305089083","1305089083","UNKNOWN","Cucurbita","GT","Parcelamiento Santo Toms","cultivated"
"90","Cucurbita_argyrosperma",16.416667,-90.183333,"GBIF","H","CATIE","1305089039","1305089039","UNKNOWN","Cucurbita","GT","Parcelamiento Santo Toms","cultivated"
"91","Cucurbita_argyrosperma",16.45,-90.016667,"GBIF","H","CATIE","1305089093","1305089093","UNKNOWN","Cucurbita","GT","","cultivated"
"92","Cucurbita_argyrosperma",16.45,-90.016667,"GBIF","H","CATIE","1305089084","1305089084","UNKNOWN","Cucurbita","GT","","cultivated"
"93","Cucurbita_argyrosperma",16.45,-90.016667,"GBIF","H","CATIE","1305089075","1305089075","UNKNOWN","Cucurbita","GT","","cultivated"
"94","Cucurbita_argyrosperma",16.55,-90.4,"GBIF","H","CATIE","1305089080","1305089080","UNKNOWN","Cucurbita","GT","Cooperativa La Palma  Parc. Canaan","cultivated"
"95","Cucurbita_argyrosperma",16.55,-90.4,"GBIF","H","CATIE","1305089055","1305089055","UNKNOWN","Cucurbita","GT","","cultivated"
"96","Cucurbita_argyrosperma",16.633333,-90.133333,"GBIF","H","CATIE","1305089088","1305089088","UNKNOWN","Cucurbita","GT","Parcelamiento Santo Toms","cultivated"
"97","Cucurbita_argyrosperma",16.666667,-96.3,"GBIF","H","USDA_NPGS","1304887991","1304887991","UNKNOWN","Cucurbita","MX","Totolapan","cultivated"
"98","Cucurbita_argyrosperma",16.75,-93.116667,"GBIF","H","CATIE","1305089427","1305089427","UNKNOWN","Cucurbita","MX","","cultivated"
"99","Cucurbita_argyrosperma",16.91,-96.31,"GBIF","H","USDA_NPGS","1304888007","1304888007","UNKNOWN","Cucurbita","MX","fruit pile on road to Zactepec Mixes  9 km E of Mitla","cultivated"
"100","Cucurbita_argyrosperma",16.91,-96.31,"GBIF","H","USDA_NPGS","1304887964","1304887964","UNKNOWN","Cucurbita","MX","fruit pile on road to Zactepec Mixes  9 km E of Mitla","cultivated"
"101","Cucurbita_argyrosperma",16.993533,-91.5888063,"GBIF","H","IBUNAM","1438941899","1438941899","PRESERVED_SPECIMEN","Cucurbita","MX","Comunidad Lacandona de NahÃ¡","cultivated"
"102","Cucurbita_argyrosperma",17,-94.983333,"GBIF","H","USDA_NPGS_GRIN","1305012888","1305012888","UNKNOWN","Cucurbita","MX","","cultivated"
"103","Cucurbita_argyrosperma",17,-94.98333,"GBIF","H","USA016","40599758","40599758","UNKNOWN","Cucurbita","MX","Rancho las Pinas  between Acayucan and Juchitan  Veracruz","cultivated"
"104","Cucurbita_argyrosperma",17,-89.95,"GBIF","H","CATIE","1305089175","1305089175","UNKNOWN","Cucurbita","GT","","cultivated"
"105","Cucurbita_argyrosperma",17,-89.916667,"GBIF","H","CATIE","1305089186","1305089186","UNKNOWN","Cucurbita","GT","Jobom","cultivated"
"106","Cucurbita_argyrosperma",17,-89.916667,"GBIF","H","CATIE","1305089150","1305089150","UNKNOWN","Cucurbita","GT","","cultivated"
"107","Cucurbita_argyrosperma",17,-89.9,"GBIF","H","CATIE","1305089209","1305089209","UNKNOWN","Cucurbita","GT","","cultivated"
"108","Cucurbita_argyrosperma",17,-89.466667,"GBIF","H","CATIE","1305089219","1305089219","UNKNOWN","Cucurbita","GT","","cultivated"
"109","Cucurbita_argyrosperma",17,-89.216667,"GBIF","H","CATIE","1305089185","1305089185","UNKNOWN","Cucurbita","GT","El Manantial","cultivated"
"110","Cucurbita_argyrosperma",17.05,-96.716667,"GBIF","H","CATIE","1305089430","1305089430","UNKNOWN","Cucurbita","MX","","cultivated"
"111","Cucurbita_argyrosperma",17.31,-96.48,"GBIF","H","USDA_NPGS","1304887946","1304887946","UNKNOWN","Cucurbita","MX","Guelatao de Juarez","cultivated"
"112","Cucurbita_argyrosperma",17.446667,-98.466389,"GBIF","H","UACh","1417928379","1417928379","PRESERVED_SPECIMEN","Cucurbita","MX","CUESCOMAPA","cultivated"
"113","Cucurbita_argyrosperma",17.466667,-99.383333,"GBIF","H","CATIE","1305089481","1305089481","UNKNOWN","Cucurbita","MX","","cultivated"
"114","Cucurbita_argyrosperma",17.546111,-98.576389,"GBIF","H","UACh","1417933174","1417933174","PRESERVED_SPECIMEN","Cucurbita","MX","CUACHIMALCO","cultivated"
"115","Cucurbita_argyrosperma",17.651944,-99.526389,"GBIF","H","UACh","1417931243","1417931243","PRESERVED_SPECIMEN","Cucurbita","MX","ZUMPANGO","cultivated"
"116","Cucurbita_argyrosperma",17.778611,-98.740833,"GBIF","H","UACh","1417923976","1417923976","PRESERVED_SPECIMEN","Cucurbita","MX","OLINALA","cultivated"
"117","Cucurbita_argyrosperma",17.79,-94.1,"GBIF","H","CNS-UT","1422290339","1422290339","PRESERVED_SPECIMEN","Cucurbita","MX","Taliscoyan. Mpio Taliscoyan","cultivated"
"118","Cucurbita_argyrosperma",17.842833,-99.920654,"GBIF","H","USDA_NPGS","1304887951","1304887951","UNKNOWN","Cucurbita","MX","low elevation in the state of Guerrero","cultivated"
"119","Cucurbita_argyrosperma",17.85,-101.35,"GBIF","H","CNS-UT","1422205571","1422205571","PRESERVED_SPECIMEN","Cucurbita","MX","La Cuba  9 Km S (by rd) of Vallecitos de Zaragoza","cultivated"
"120","Cucurbita_argyrosperma",17.981111,-99.480556,"GBIF","H","UACh","1417931120","1417931120","PRESERVED_SPECIMEN","Cucurbita","MX","LA ESTACADA","cultivated"
"121","Cucurbita_argyrosperma",17.983333,-92.916667,"GBIF","H","CATIE","1305089486","1305089486","UNKNOWN","Cucurbita","MX","","cultivated"
"122","Cucurbita_argyrosperma",18.100833,-99.986944,"GBIF","H","UACh","1417913406","1417913406","PRESERVED_SPECIMEN","Cucurbita","MX","MAXELA","cultivated"
"123","Cucurbita_argyrosperma",18.100833,-99.986944,"GBIF","H","UACh","1417913397","1417913397","PRESERVED_SPECIMEN","Cucurbita","MX","MAXELA","cultivated"
"124","Cucurbita_argyrosperma",18.25,-100.53333,"GBIF","H","USA016","40600098","40600098","UNKNOWN","Cucurbita","MX","Purchased from market vendor in Hapehuala  20km W of Cd. Altamirano  Guerrero.","cultivated"
"125","Cucurbita_argyrosperma",18.251325,-102.258833,"GBIF","H","CNS-UT","1422200525","1422200525","PRESERVED_SPECIMEN","Cucurbita","MX","14.5 mi S of Arteaga bridge on hwy 37","cultivated"
"126","Cucurbita_argyrosperma",18.316667,-88.466667,"GBIF","H","USDA_NPGS_GRIN","1305012886","1305012886","UNKNOWN","Cucurbita","BZ","","cultivated"
"127","Cucurbita_argyrosperma",18.31667,-88.46667,"GBIF","H","USA016","40599722","40599722","UNKNOWN","Cucurbita","BZ","Concepcion. Lat/lon accurate to city level.","cultivated"
"128","Cucurbita_argyrosperma",18.330278,-97.58,"GBIF","H","FESI-UNAM","1421940022","1421940022","HUMAN_OBSERVATION","Cucurbita","MX","8.5 km sobre la terracerÃ­a a San Juan Raya","cultivated"
"129","Cucurbita_argyrosperma",18.33333,-100.66667,"GBIF","H","USA016","40600096","40600096","UNKNOWN","Cucurbita","MX","Purchased from market vendor in Cd. Altamirano  54km SW of Huetamo  Michoacan  Rio Balsas region  Guerrero.","cultivated"
"130","Cucurbita_argyrosperma",18.33333,-99.83333,"GBIF","H","USA016","40600101","40600101","UNKNOWN","Cucurbita","MX","Purchased from market vendor in Teloloapan  70km W of Arcelia  Teloloapan  Guerrero.","cultivated"
"131","Cucurbita_argyrosperma",18.33333,-88.43333,"GBIF","H","USA016","40599720","40599720","UNKNOWN","Cucurbita","BZ","San Joaquin. Lat/lon accurate to city level.","cultivated"
"132","Cucurbita_argyrosperma",18.333333,-88.433333,"GBIF","H","USDA_NPGS_GRIN","1305012922","1305012922","UNKNOWN","Cucurbita","BZ","","cultivated"
"133","Cucurbita_argyrosperma",18.343611,-99.539167,"GBIF","H","UACh","1417913249","1417913249","PRESERVED_SPECIMEN","Cucurbita","MX","IGUALA","cultivated"
"134","Cucurbita_argyrosperma",18.35,-88.483333,"GBIF","H","USDA_NPGS_GRIN","1305012889","1305012889","UNKNOWN","Cucurbita","BZ","","cultivated"
"135","Cucurbita_argyrosperma",18.35,-88.48333,"GBIF","H","USA016","40599716","40599716","UNKNOWN","Cucurbita","BZ","Yo Chen. Lat/lon accurate to city level.","cultivated"
"136","Cucurbita_argyrosperma",18.383333,-100.066667,"GBIF","H","CATIE","1305089493","1305089493","UNKNOWN","Cucurbita","MX","","cultivated"
"137","Cucurbita_argyrosperma",18.4,-88.46667,"GBIF","H","USA016","40599714","40599714","UNKNOWN","Cucurbita","BZ","Pachacan. Lat/lon accurate to city level.","cultivated"
"138","Cucurbita_argyrosperma",18.4,-88.466667,"GBIF","H","USDA_NPGS_GRIN","1305012879","1305012879","UNKNOWN","Cucurbita","BZ","","cultivated"
"139","Cucurbita_argyrosperma",18.416667,-95.175,"GBIF","H","CNS-UT","1422242625","1422242625","PRESERVED_SPECIMEN","Cucurbita","MX","1 Km S of Sihuapan","cultivated"
"140","Cucurbita_argyrosperma",18.418889,-100.072222,"GBIF","H","UACh","1417928563","1417928563","PRESERVED_SPECIMEN","Cucurbita","MX","ACATLEPEHUAYAN","cultivated"
"141","Cucurbita_argyrosperma",18.418889,-100.072222,"GBIF","H","UACh","1417928507","1417928507","PRESERVED_SPECIMEN","Cucurbita","MX","ACATLEPEHUAYAN","cultivated"
"142","Cucurbita_argyrosperma",18.418889,-100.072222,"GBIF","H","UACh","1417928496","1417928496","PRESERVED_SPECIMEN","Cucurbita","MX","ACATLEPEHUAYAN","cultivated"
"143","Cucurbita_argyrosperma",18.433333,-99.033333,"GBIF","H","UACh","1417932000","1417932000","PRESERVED_SPECIMEN","Cucurbita","MX","HUAUTLA","cultivated"
"144","Cucurbita_argyrosperma",18.433333,-99.033333,"GBIF","H","UACh","1417931960","1417931960","PRESERVED_SPECIMEN","Cucurbita","MX","HUAUTLA","cultivated"
"145","Cucurbita_argyrosperma",18.503056,-99.793611,"GBIF","H","UACh","1417914433","1417914433","PRESERVED_SPECIMEN","Cucurbita","MX","IXCATEOPAN DE CUAHUTEMOC","cultivated"
"146","Cucurbita_argyrosperma",18.538611,-89.922222,"GBIF","H","CICY","1421397173","1421397173","PRESERVED_SPECIMEN","Cucurbita","MX","ConhuÃ¡s  hacia La Esperanza","cultivated"
"147","Cucurbita_argyrosperma",18.538611,-89.922222,"GBIF","H","ECOSUR","1421451685","1421451685","PRESERVED_SPECIMEN","Cucurbita","MX","Conhuas hacia La Esperanza","cultivated"
"148","Cucurbita_argyrosperma",18.55,-100.783333,"GBIF","H","CATIE","1305089548","1305089548","UNKNOWN","Cucurbita","MX","","cultivated"
"149","Cucurbita_argyrosperma",18.556389,-99.602778,"GBIF","H","UACh","1417925638","1417925638","PRESERVED_SPECIMEN","Cucurbita","MX","CERCA DE TAXCO","cultivated"
"150","Cucurbita_argyrosperma",18.608333,-98.858333,"GBIF","H","UACh","1417931465","1417931465","PRESERVED_SPECIMEN","Cucurbita","MX","TEPALCINGO","cultivated"
"151","Cucurbita_argyrosperma",18.613889,-97.306389,"GBIF","H","UACh","1417924145","1417924145","PRESERVED_SPECIMEN","Cucurbita","MX","SAN ANDRES AHUATELCO","cultivated"
"152","Cucurbita_argyrosperma",18.613889,-97.306389,"GBIF","H","UACh","1417924018","1417924018","PRESERVED_SPECIMEN","Cucurbita","MX","SAN ANDRES AHUATELCO","cultivated"
"153","Cucurbita_argyrosperma",18.626389,-100.896944,"GBIF","H","UACh","1417923830","1417923830","PRESERVED_SPECIMEN","Cucurbita","MX","PUERTO LAS PILAS","cultivated"
"154","Cucurbita_argyrosperma",18.660213,-99.482585,"GBIF","H","iNaturalist","1453284417","1453284417","HUMAN_OBSERVATION","Cucurbita","MX","","cultivated"
"155","Cucurbita_argyrosperma",18.71667,-98.51667,"GBIF","H","USA016","40600314","40600314","UNKNOWN","Cucurbita","MX","Tezonteopan de Bonilla  Mpio. Huaquechula  Edo. de Puebla","cultivated"
"156","Cucurbita_argyrosperma",18.75,-96.63,"GBIF","H","US","1802581717","1802581717","PRESERVED_SPECIMEN","Cucurbita","MX","Along hwy. Mex. 150  16 km. SE of Cuitlahuac  Mun. Cuichapa.","cultivated"
"157","Cucurbita_argyrosperma",18.781667,-99.229722,"GBIF","H","UACh","1417927685","1417927685","PRESERVED_SPECIMEN","Cucurbita","MX","XOCHITEPEC","cultivated"
"158","Cucurbita_argyrosperma",18.813331,-96.635185,"GBIF","H","USDA_NPGS","1304887978","1304887978","UNKNOWN","Cucurbita","MX","La Gloria; on Carretera 150","cultivated"
"159","Cucurbita_argyrosperma",18.833333,-96.799999,"GBIF","H","USDA_NPGS","1304887997","1304887997","UNKNOWN","Cucurbita","MX","Yanga","cultivated"
